"","Html Form","Attachments","Flash content","Html iFrame","HTML content","URLs","External Resources","Javascript","Css","IPs in URLs","@ in URLs","Encoding","Phishy"
"673","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"674","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"675","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"676","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"677","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"678","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"679","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"680","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"681","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"682","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"683","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"684","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"685","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"686","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"687","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"688","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"689","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"690","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"691","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"692","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"693","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"694","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"695","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"696","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"697","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"698","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"699","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"700","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"701","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"702","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"703","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"704","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"705","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"706","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"707","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"708","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"709","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"710","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"711","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"712","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"713","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"714","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"715","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"716","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"717","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"718","False","0","False","False","True","3","0","0","0","False","False","7bit","False"
"719","False","0","False","False","True","2","0","0","0","False","False","7bit","False"
"720","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"721","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"722","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"723","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"724","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"725","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"726","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"727","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"728","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"729","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"730","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"731","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"732","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"733","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"734","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"735","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"736","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"737","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"738","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"739","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"740","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"741","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"742","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"743","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"744","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"745","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"746","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"747","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"748","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"749","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"750","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"751","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"752","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"753","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"754","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"755","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"756","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"757","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"758","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"759","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"760","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"761","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"762","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"763","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"764","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"765","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"766","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"767","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"768","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"769","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"770","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"771","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"772","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"773","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"774","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"775","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"776","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"777","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"778","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"779","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"780","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"781","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"782","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"783","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"784","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"785","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"786","False","0","False","False","True","2","0","0","0","False","False","7bit","False"
"787","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"788","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"789","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"790","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"791","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"792","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"793","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"794","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"795","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"796","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"797","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"798","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"799","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"800","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"801","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"802","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"803","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"804","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"805","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"806","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"807","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"808","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"809","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"810","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"811","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"812","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"813","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"814","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"815","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"816","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"817","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"818","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"819","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"820","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"821","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"822","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"823","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"824","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"825","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"826","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"827","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"828","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"829","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"830","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"831","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"832","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"833","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"834","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"835","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"836","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"837","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"838","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"839","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"840","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"841","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"842","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"843","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"844","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"845","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"846","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"847","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"848","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"849","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"850","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"851","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"852","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"853","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"854","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"855","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"856","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"857","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"858","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"859","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"860","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"861","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"862","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"863","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"864","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"865","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"866","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"867","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"868","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"869","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"870","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"871","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"872","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"873","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"874","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"875","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"876","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"877","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"878","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"879","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"880","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"881","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"882","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"883","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"884","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"885","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"886","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"887","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"888","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"889","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"890","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"891","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"892","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"893","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"894","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"895","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"896","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"897","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"898","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"899","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"900","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"901","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"902","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"903","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"904","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"905","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"906","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"907","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"908","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"909","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"910","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"911","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"912","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"913","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"914","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"915","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"916","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"917","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"918","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"919","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"920","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"921","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"922","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"923","False","0","False","False","True","7","0","0","0","False","False","quoted-printable","False"
"924","False","0","False","False","True","5","0","0","0","False","False","quoted-printable","False"
"925","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"926","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"927","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"928","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"929","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"930","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"931","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"932","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"933","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"934","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"935","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"936","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"937","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"938","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"939","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"940","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"941","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"942","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"943","False","0","False","False","True","11","0","0","0","False","False","7bit","False"
"944","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"945","False","0","False","False","True","2","0","0","0","False","False","7bit","False"
"946","False","0","False","False","True","2","0","0","0","False","False","7bit","False"
"947","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"948","False","0","False","False","True","11","0","0","0","False","False","7bit","False"
"949","False","0","False","False","True","2","0","0","0","False","False","7bit","False"
"950","False","0","False","False","True","11","0","0","0","False","False","7bit","False"
"951","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"952","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"953","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"954","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"955","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"956","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"957","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"958","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"959","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"960","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"961","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"962","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"963","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"964","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"965","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"966","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"967","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"968","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"969","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"970","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"971","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"972","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"973","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"974","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"975","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"976","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"977","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"978","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"979","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"980","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"981","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"982","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"983","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"984","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"985","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"986","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"987","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"988","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"989","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"990","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"991","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"992","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"993","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"994","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"995","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"996","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"997","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"998","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"999","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1000","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1001","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1002","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1003","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1004","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1005","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1006","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1007","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1008","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1009","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"1010","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1011","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1012","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1013","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1014","False","0","False","False","True","1","0","0","0","False","False","quoted-printable","False"
"1015","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1016","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1017","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1018","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1019","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1020","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1021","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1022","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1023","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1024","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1025","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1026","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1027","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1028","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1029","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1030","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1031","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1032","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1033","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1034","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1035","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1036","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1037","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1038","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1039","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1040","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1041","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1042","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1043","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1044","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1045","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1046","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"1047","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1048","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1049","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1050","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1051","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1052","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1053","False","0","False","False","True","3","0","0","0","False","False","7bit","False"
"1054","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1055","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1056","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1057","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1058","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1059","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1060","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1061","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1062","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1063","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1064","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1065","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1066","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1067","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1068","False","0","False","False","True","1","0","0","0","False","False","7bit","False"
"1069","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1070","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1071","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1072","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1073","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"1074","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1075","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1076","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1077","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1078","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1079","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1080","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1081","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1082","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1083","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1084","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1085","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1086","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1087","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1088","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1089","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1090","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1091","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1092","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1093","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1094","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1095","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1096","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1097","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1098","False","0","False","False","True","0","0","0","0","False","False","quoted-printable","False"
"1099","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1100","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1101","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
"1102","False","0","False","False","True","0","0","0","0","False","False","7bit","False"
